customer_name,grant_name,eligibility_code,is_eligible,reason
Town of Mammoth Lakes,5310,e0003,false,Customer does not have service to non-urbanized area
Town of Mammoth Lakes,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Town of Mammoth Lakes,5311 (f) Intercity,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Town of Mammoth Lakes,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Town of Mammoth Lakes,5311 CMAQ,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Mammoth Lakes,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Town of Mammoth Lakes,5311 Rural,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Mammoth Lakes,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Town of Mammoth Lakes,5339,e0001,false,
Town of Mammoth Lakes,5339,e0003,false,Customer does not have service to non-urbanized area
Town of Mammoth Lakes,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Town of Mammoth Lakes,SB 1 State of Good Repair,e0001,false,Customer org type is City/Town and grant eligible types are transit agency
Town of Mammoth Lakes,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Town of Mammoth Lakes,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is City/Town and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Town of Paradise,5310,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, local government, mpo, private non-profit"
Town of Paradise,5310,e0003,false,Customer does not have service to non-urbanized area
Town of Paradise,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Town of Paradise,5311 (f) Intercity,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Town of Paradise,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Town of Paradise,5311 CMAQ,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Paradise,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Town of Paradise,5311 Rural,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Paradise,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Town of Paradise,5339,e0001,false,
Town of Paradise,5339,e0003,false,Customer does not have service to non-urbanized area
Town of Paradise,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Town of Paradise,SB 1 State of Good Repair,e0001,false,Customer org type is City/Town and grant eligible types are transit agency
Town of Paradise,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Town of Paradise,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is City/Town and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Town of Truckee,5310,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, local government, mpo, private non-profit"
Town of Truckee,5310,e0003,false,Customer does not have service to non-urbanized area
Town of Truckee,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Town of Truckee,5311 (f) Intercity,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Town of Truckee,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Town of Truckee,5311 CMAQ,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Truckee,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Town of Truckee,5311 Rural,e0001,false,"Customer org type is City/Town and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Town of Truckee,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Town of Truckee,5339,e0001,false,
Town of Truckee,5339,e0003,false,Customer does not have service to non-urbanized area
Town of Truckee,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Town of Truckee,SB 1 State of Good Repair,e0001,false,Customer org type is City/Town and grant eligible types are transit agency
Town of Truckee,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Town of Truckee,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is City/Town and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TransDev,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TransDev,5310,e0003,true,Customer has service to non-urbanized area
TransDev,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
TransDev,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TransDev,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
TransDev,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransDev,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
TransDev,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransDev,5311 Rural,e0003,true,Customer has service to non-urbanized area
TransDev,5339,e0001,false,
TransDev,5339,e0003,true,Customer has service to non-urbanized area
TransDev,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
TransDev,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TransDev,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
TransDev,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TransLoc,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TransLoc,5310,e0003,false,Customer does not have service to non-urbanized area
TransLoc,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
TransLoc,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TransLoc,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
TransLoc,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransLoc,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
TransLoc,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransLoc,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
TransLoc,5339,e0001,false,
TransLoc,5339,e0003,false,Customer does not have service to non-urbanized area
TransLoc,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
TransLoc,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TransLoc,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
TransLoc,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TransTrack Solutions Group,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TransTrack Solutions Group,5310,e0003,true,Customer has service to non-urbanized area
TransTrack Solutions Group,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
TransTrack Solutions Group,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TransTrack Solutions Group,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
TransTrack Solutions Group,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransTrack Solutions Group,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
TransTrack Solutions Group,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransTrack Solutions Group,5311 Rural,e0003,true,Customer has service to non-urbanized area
TransTrack Solutions Group,5339,e0001,false,
TransTrack Solutions Group,5339,e0003,true,Customer has service to non-urbanized area
TransTrack Solutions Group,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
TransTrack Solutions Group,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TransTrack Solutions Group,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
TransTrack Solutions Group,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transfinder,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Transfinder,5310,e0003,false,Customer does not have service to non-urbanized area
Transfinder,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Transfinder,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transfinder,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Transfinder,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transfinder,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Transfinder,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transfinder,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Transfinder,5339,e0001,false,
Transfinder,5339,e0003,false,Customer does not have service to non-urbanized area
Transfinder,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Transfinder,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Transfinder,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Transfinder,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transit App Inc.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Transit App Inc.,5310,e0003,false,Customer does not have service to non-urbanized area
Transit App Inc.,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Transit App Inc.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transit App Inc.,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Transit App Inc.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transit App Inc.,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Transit App Inc.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transit App Inc.,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Transit App Inc.,5339,e0001,false,
Transit App Inc.,5339,e0003,false,Customer does not have service to non-urbanized area
Transit App Inc.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Transit App Inc.,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Transit App Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Transit App Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transit Joint Powers Authority for Merced County,5310,e0001,true,"Customer org type is Joint Powers Agency and grant eligible types are transit agency, local government, mpo, private non-profit"
Transit Joint Powers Authority for Merced County,5310,e0003,true,Customer has service to non-urbanized area
Transit Joint Powers Authority for Merced County,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Transit Joint Powers Authority for Merced County,5311 (f) Intercity,e0001,true,"Customer org type is Joint Powers Agency and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transit Joint Powers Authority for Merced County,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Transit Joint Powers Authority for Merced County,5311 CMAQ,e0001,true,"Customer org type is Joint Powers Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transit Joint Powers Authority for Merced County,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Transit Joint Powers Authority for Merced County,5311 Rural,e0001,true,"Customer org type is Joint Powers Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transit Joint Powers Authority for Merced County,5311 Rural,e0003,true,Customer has service to non-urbanized area
Transit Joint Powers Authority for Merced County,5339,e0001,false,
Transit Joint Powers Authority for Merced County,5339,e0003,true,Customer has service to non-urbanized area
Transit Joint Powers Authority for Merced County,SB 1 State of Good Repair,e0001,true,Customer org type is Joint Powers Agency and grant eligible types are transit agency
Transit Joint Powers Authority for Merced County,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Transit Joint Powers Authority for Merced County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Transit Joint Powers Authority for Merced County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Joint Powers Agency and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TransitExec,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TransitExec,5310,e0003,true,Customer has service to non-urbanized area
TransitExec,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
TransitExec,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TransitExec,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
TransitExec,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransitExec,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
TransitExec,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TransitExec,5311 Rural,e0003,true,Customer has service to non-urbanized area
TransitExec,5339,e0001,false,
TransitExec,5339,e0003,true,Customer has service to non-urbanized area
TransitExec,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
TransitExec,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TransitExec,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
TransitExec,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transnnovation Inc,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Transnnovation Inc,5310,e0003,true,Customer has service to non-urbanized area
Transnnovation Inc,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transnnovation Inc,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Transnnovation Inc,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Transnnovation Inc,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transnnovation Inc,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Transnnovation Inc,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transnnovation Inc,5311 Rural,e0003,true,Customer has service to non-urbanized area
Transnnovation Inc,5339,e0001,false,
Transnnovation Inc,5339,e0003,true,Customer has service to non-urbanized area
Transnnovation Inc,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Transnnovation Inc,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Transnnovation Inc,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Transnnovation Inc,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transportation Agency for Monterey County,5310,e0003,false,Customer does not have service to non-urbanized area
Transportation Agency for Monterey County,5310,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, mpo, private non-profit"
Transportation Agency for Monterey County,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Transportation Agency for Monterey County,5311 (f) Intercity,e0001,false,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transportation Agency for Monterey County,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Transportation Agency for Monterey County,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Transportation Agency for Monterey County,5311 CMAQ,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transportation Agency for Monterey County,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Transportation Agency for Monterey County,5311 Rural,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transportation Agency for Monterey County,5339,e0003,false,Customer does not have service to non-urbanized area
Transportation Agency for Monterey County,5339,e0001,false,
Transportation Agency for Monterey County,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Transportation Agency for Monterey County,SB 1 State of Good Repair,e0001,false,Customer org type is MPO/RTPA and grant eligible types are transit agency
Transportation Agency for Monterey County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Transportation Agency for Monterey County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Transportation Concepts Inc.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Transportation Concepts Inc.,5310,e0003,false,Customer does not have service to non-urbanized area
Transportation Concepts Inc.,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Transportation Concepts Inc.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Transportation Concepts Inc.,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Transportation Concepts Inc.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transportation Concepts Inc.,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Transportation Concepts Inc.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Transportation Concepts Inc.,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Transportation Concepts Inc.,5339,e0001,false,
Transportation Concepts Inc.,5339,e0003,false,Customer does not have service to non-urbanized area
Transportation Concepts Inc.,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Transportation Concepts Inc.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Transportation Concepts Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Transportation Concepts Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Trapeze Group,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Trapeze Group,5310,e0003,false,Customer does not have service to non-urbanized area
Trapeze Group,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Trapeze Group,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Trapeze Group,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Trapeze Group,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trapeze Group,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Trapeze Group,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trapeze Group,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Trapeze Group,5339,e0001,false,
Trapeze Group,5339,e0003,false,Customer does not have service to non-urbanized area
Trapeze Group,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Trapeze Group,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Trapeze Group,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Trapeze Group,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Treasure Island Community Development,5310,e0003,true,Customer has service to non-urbanized area
Treasure Island Community Development,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Treasure Island Community Development,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Treasure Island Community Development,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Treasure Island Community Development,5311 CMAQ,e0005,false,Customer does not have service in air quality non-attainment area
Treasure Island Community Development,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Treasure Island Community Development,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Treasure Island Community Development,5311 Rural,e0003,true,Customer has service to non-urbanized area
Treasure Island Community Development,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Treasure Island Community Development,5339,e0003,true,Customer has service to non-urbanized area
Treasure Island Community Development,5339,e0001,false,
Treasure Island Community Development,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Treasure Island Community Development,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Treasure Island Community Development,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Treasure Island Community Development,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Trillium Inc.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Trillium Inc.,5310,e0003,false,Customer does not have service to non-urbanized area
Trillium Inc.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Trillium Inc.,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Trillium Inc.,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Trillium Inc.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trillium Inc.,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Trillium Inc.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trillium Inc.,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Trillium Inc.,5339,e0001,false,
Trillium Inc.,5339,e0003,false,Customer does not have service to non-urbanized area
Trillium Inc.,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Trillium Inc.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Trillium Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Trillium Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Trinity County,5310,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, mpo, private non-profit"
Trinity County,5310,e0003,true,Customer has service to non-urbanized area
Trinity County,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Trinity County,5311 (f) Intercity,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Trinity County,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Trinity County,5311 CMAQ,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trinity County,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Trinity County,5311 Rural,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trinity County,5311 Rural,e0003,true,Customer has service to non-urbanized area
Trinity County,5339,e0001,false,
Trinity County,5339,e0003,true,Customer has service to non-urbanized area
Trinity County,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Trinity County,SB 1 State of Good Repair,e0001,false,Customer org type is County and grant eligible types are transit agency
Trinity County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Trinity County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is County and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Trinity County Transportation Commission,5310,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, mpo, private non-profit"
Trinity County Transportation Commission,5310,e0003,false,Customer does not have service to non-urbanized area
Trinity County Transportation Commission,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Trinity County Transportation Commission,5311 (f) Intercity,e0001,false,"Customer org type is MPO/RTPA and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Trinity County Transportation Commission,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Trinity County Transportation Commission,5311 CMAQ,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trinity County Transportation Commission,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
Trinity County Transportation Commission,5311 Rural,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Trinity County Transportation Commission,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
Trinity County Transportation Commission,5339,e0001,false,
Trinity County Transportation Commission,5339,e0003,false,Customer does not have service to non-urbanized area
Trinity County Transportation Commission,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Trinity County Transportation Commission,SB 1 State of Good Repair,e0001,false,Customer org type is MPO/RTPA and grant eligible types are transit agency
Trinity County Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Trinity County Transportation Commission,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is MPO/RTPA and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TripShot Inc.,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TripShot Inc.,5310,e0003,false,Customer does not have service to non-urbanized area
TripShot Inc.,5311 (f) Intercity,e0004,false,Customer does not have service connecting urban areas
TripShot Inc.,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TripShot Inc.,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
TripShot Inc.,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TripShot Inc.,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
